jd,a,e,i,aop,raan,TA,raan_dot_moon,raan_dot_sun,raan_dot_3b,raan_dot_j2,raan_dot_total,aop_dot_moon,aop_dot_sun,aop_dot_3b,aop_dot_j2,aop_dot_total,La,Le,Li,Laop,Lraan,LTA
2457398.70837801,7139.41822247434,0.0150567705399747,98.5973145342559,140.804069416511,106.790971656406,317.041977315964,106.781796451772,106.78179636286,106.781796526188,106.786464246425,106.786464484169,142.406941599567,142.406941863753,142.406941378455,142.393072160427,142.393071454018,7151.25482761794,0.0159693426115429,98.6269211303819,136.597299179008,106.884200045256,321.276935567191
2457398.70841076,7139.43273881796,0.0150533573248588,98.5973054657208,140.778043219496,106.7910365574,317.241539017006,106.781796452922,106.781796363384,106.781796527862,106.786497119369,106.786497358787,142.406941596149,142.406941862195,142.40694137348,142.392974484903,142.392973773519,7151.25482761795,0.0159693426115433,98.6269211303819,136.597299179007,106.884200045256,321.450531172917
2457398.70844352,7139.44758554213,0.0150500071713783,98.5972962034927,140.75187685281,106.791101404229,317.441251691277,106.781796454072,106.781796363908,106.781796529536,106.786529992312,106.786530233405,142.406941592732,142.406941860638,142.406941368506,142.392876809379,142.39287609302,7151.25482761795,0.0159693426115431,98.6269211303819,136.597299179008,106.884200045256,321.624137118807
2457398.70847627,7139.46276219102,0.0150467203867242,98.5972867478779,140.725572442341,106.791166195693,317.641113175055,106.781796455223,106.781796364432,106.78179653121,106.786562865256,106.786563108023,142.406941589314,142.406941859081,142.406941363531,142.392779133854,142.392778412521,7151.25482761794,0.0159693426115427,98.6269211303819,136.597299179009,106.884200045256,321.797753366417
2457398.70850903,7139.47826829576,0.0150434972728362,98.5972770991902,140.699132130718,106.791230930594,317.841121287764,106.781796456373,106.781796364956,106.781796532885,106.7865957382,106.78659598264,142.406941585897,142.406941857524,142.406941358556,142.39268145833,142.392680732022,7151.25482761794,0.0159693426115428,98.6269211303819,136.597299179008,106.884200045256,321.971379877193
2457398.70854178,7139.49410337455,0.015040338126365,98.5972672577505,140.672558077048,106.791295607735,318.041273832235,106.781796457523,106.78179636548,106.781796534559,106.786628611143,106.786628857258,142.406941582479,142.406941855967,142.406941353582,142.392583782806,142.392583051523,7151.25482761794,0.0159693426115428,98.6269211303819,136.597299179008,106.884200045256,322.145016612474
2457398.70857454,7139.51026693254,0.0150372432386226,98.5972572238874,140.645852456696,106.791360225922,318.24156859493,106.781796458673,106.781796366004,106.781796536233,106.786661484087,106.786661731876,142.406941579061,142.40694185441,142.406941348607,142.392486107282,142.392485371024,7151.25482761794,0.0159693426115429,98.6269211303819,136.597299179008,106.884200045256,322.31866353349
2457398.70860729,7139.52675846195,0.0150342128955457,98.5972469979365,140.619017461012,106.79142478396,318.442003346213,106.781796459823,106.781796366528,106.781796537907,106.78669435703,106.786694606494,142.406941575644,142.406941852853,142.406941343632,142.392388431758,142.392387690525,7151.25482761794,0.0159693426115427,98.6269211303819,136.597299179008,106.884200045256,322.492320601368
2457398.70864005,7139.54357744203,0.0150312473776529,98.5972365802411,140.592055297083,106.791489280659,318.6425758406,106.781796460974,106.781796367052,106.781796539582,106.786727229974,106.786727481111,142.406941572226,142.406941851296,142.406941338657,142.392290756233,142.392290010026,7151.25482761794,0.0159693426115428,98.6269211303819,136.597299179008,106.884200045256,322.665987777128
2457398.7086728,7139.56072333904,0.0150283469600004,98.5972259711516,140.564968187481,106.791553714829,318.843283817006,106.781796462124,106.781796367576,106.781796541256,106.786760102917,106.786760355729,142.406941568809,142.406941849738,142.406941333683,142.392193080709,142.392192329528,7151.25482761794,0.0159693426115427,98.6269211303819,136.597299179009,106.884200045256,322.839665021682
2457398.70870556,7139.57819560635,0.015025511912147,98.5972151710259,140.537758369988,106.791618085284,319.044124999028,106.781796463274,106.7817963681,106.78179654293,106.786792975861,106.786793230347,142.406941565391,142.406941848181,142.406941328708,142.392095405185,142.392094649029,7151.25482761794,0.0159693426115426,98.6269211303819,136.597299179009,106.884200045256,323.013352295842
2457398.70873831,7139.59599368438,0.0150227424981136,98.5972041802289,140.510428097328,106.791682390837,319.245097095211,106.781796464424,106.781796368624,106.781796544604,106.786825848804,106.786826104965,142.406941561974,142.406941846624,142.406941323733,142.391997729661,142.39199696853,7151.25482761794,0.0159693426115426,98.6269211303819,136.597299179009,106.884200045256,323.187049560311
2457398.70877106,7139.61411700062,0.0150200389763401,98.5971929991332,140.482979636912,106.791746630306,319.446197799298,106.781796465574,106.781796369148,106.781796546279,106.786858721748,106.786858979583,142.406941558556,142.406941845067,142.406941318759,142.391900054137,142.391899288031,7151.25482761794,0.0159693426115425,98.6269211303819,136.597299179009,106.884200045256,323.360756775689
2457398.70880382,7139.6325649697,0.0150174015996519,98.5971816281185,140.455415270547,106.791810802509,319.647424790528,106.781796466725,106.781796369672,106.781796547953,106.786891594691,106.7868918542,142.406941555138,142.40694184351,142.406941313784,142.391802378612,142.391801607532,7151.25482761794,0.0159693426115425,98.6269211303819,136.59729917901,106.884200045256,323.534473902472
2457398.70883657,7139.65133699332,0.0150148306152203,98.5971700675718,140.427737294162,106.791874906267,319.848775733907,106.781796467875,106.781796370196,106.781796549627,106.786924467635,106.786924728818,142.406941551721,142.406941841953,142.406941308809,142.391704703088,142.391703927033,7151.25482761794,0.0159693426115426,98.6269211303819,136.597299179009,106.884200045256,323.708200901052
2457398.70886933,7139.67043246033,0.0150123262645261,98.5971583178873,140.399948017532,106.791938940405,320.050248280486,106.781796469025,106.78179637072,106.781796551301,106.786957340578,106.786957603436,142.406941548303,142.406941840396,142.406941303834,142.391607027564,142.391606246534,7151.25482761794,0.0159693426115421,98.6269211303819,136.597299179011,106.884200045256,323.881937731716
2457398.70890208,7139.68985074673,0.0150098887833244,98.5971463794666,140.372049763978,106.792002903747,320.251840067658,106.781796470175,106.781796371245,106.781796552976,106.786990213522,106.786990478054,142.406941544886,142.406941838839,142.40694129886,142.39150935204,142.391508566035,7151.25482761794,0.0159693426115422,98.6269211303819,136.59729917901,106.884200045256,324.055684354653
2457398.70893484,7139.70959121565,0.0150075184016064,98.5971342527184,140.344044870099,106.792066795121,320.453548719433,106.781796471325,106.781796371769,106.78179655465,106.787023086465,106.787023352671,142.406941541468,142.406941837281,142.406941293885,142.391411676516,142.391410885536,7151.25482761794,0.0159693426115423,98.6269211303819,136.59729917901,106.884200045256,324.229440729945
2457398.70896759,7139.72965321743,0.0150052153435682,98.5971219380589,140.315935685457,106.792130613357,320.655371846744,106.781796472476,106.781796372293,106.781796556324,106.787055959409,106.787056227289,142.40694153805,142.406941835724,142.40694128891,142.391314000991,142.391313205037,7151.25482761794,0.0159693426115422,98.6269211303819,136.597299179011,106.884200045256,324.403206817573
2457398.70900035,7139.75003608959,0.0150029798275745,98.5971094359112,140.287724572294,106.792194357289,320.857307047739,106.781796473626,106.781796372817,106.781796557999,106.787088832352,106.787089101907,142.406941534633,142.406941834167,142.406941283936,142.391216325467,142.391215524538,7151.25482761794,0.0159693426115424,98.6269211303819,136.59729917901,106.884200045256,324.576982577417
2457398.7090331,7139.77073915685,0.0150008120661262,98.5970967467057,140.25941390523,106.792258025751,321.059351908078,106.781796474776,106.781796373341,106.781796559673,106.787121705296,106.787121976525,142.406941531215,142.40694183261,142.406941278961,142.391118649943,142.391117844039,7151.25482761794,0.0159693426115423,98.6269211303819,136.59729917901,106.884200045256,324.750767969253
2457398.70906586,7139.79176173119,0.0149987122658281,98.5970838708802,140.23100607096,106.79232161758,321.26150400124,106.781796475926,106.781796373865,106.781796561347,106.78715457824,106.787154851143,142.406941527798,142.406941831053,142.406941273986,142.391020974419,142.391020163541,7151.25482761794,0.0159693426115421,98.6269211303819,136.597299179011,106.884200045256,324.924562952759
2457398.70909861,7139.81310311178,0.0149966806273541,98.5970708088795,140.202503467952,106.792385131618,321.463760888821,106.781796477076,106.781796374389,106.781796563021,106.787187451183,106.78718772576,142.40694152438,142.406941829496,142.406941269011,142.390923298894,142.390922483042,7151.25482761794,0.0159693426115423,98.6269211303819,136.59729917901,106.884200045256,325.098367487513
2457398.70913137,7139.83476258513,0.0149947173454235,98.5970575611555,140.173908506123,106.792448566706,321.666120120863,106.781796478227,106.781796374913,106.781796564696,106.787220324127,106.787220600378,142.406941520962,142.406941827939,142.406941264037,142.39082562337,142.390824802543,7151.25482761794,0.0159693426115422,98.6269211303819,136.59729917901,106.884200045256,325.272181532987
2457398.70916412,7139.856739425,0.0149928226087622,98.5970441281674,140.145223606546,106.79251192169,321.868579236143,106.781796479377,106.781796375437,106.78179656637,106.78725319707,106.787253474996,142.406941517545,142.406941826382,142.406941259062,142.390727947846,142.390727122044,7151.25482761794,0.0159693426115422,98.6269211303819,136.59729917901,106.884200045256,325.44600504856
2457398.70919687,7139.87903289244,0.0149909966000793,98.5970305103816,140.116451201124,106.792575195418,322.071135762504,106.781796480527,106.781796375961,106.781796568044,106.787286070014,106.787286349614,142.406941514127,142.406941824824,142.406941254087,142.390630272322,142.390629441545,7151.25482761794,0.0159693426115424,98.6269211303819,136.59729917901,106.884200045256,325.619837993509
2457398.70922963,7139.90164223586,0.0149892394960355,98.5970167082713,140.087593732273,106.792638386741,322.273787217167,106.781796481677,106.781796376485,106.781796569718,106.787318942957,106.787319224232,142.40694151071,142.406941823267,142.406941249113,142.390532596798,142.390531761046,7151.25482761794,0.0159693426115425,98.6269211303819,136.59729917901,106.884200045256,325.793680327009
2457398.70926238,7139.924566691,0.0149875514672162,98.5970027223173,140.058653652603,106.792701494512,322.476531107056,106.781796482827,106.781796377009,106.781796571393,106.787351815901,106.787352098849,142.406941507292,142.40694182171,142.406941244138,142.390434921273,142.390434080547,7151.25482761794,0.0159693426115423,98.6269211303819,136.59729917901,106.884200045256,325.967532008139
2457398.70929514,7139.947805481,0.0149859326781046,98.596988553007,140.029633424595,106.792764517588,322.679364929117,106.781796483978,106.781796377533,106.781796573067,106.787384688844,106.787384973467,142.406941503875,142.406941820153,142.406941239163,142.390337245749,142.390336400048,7151.25482761794,0.0159693426115422,98.6269211303819,136.597299179011,106.884200045256,326.141392995881
2457398.70932789,7139.97135781638,0.0149843832870551,98.5969742008351,140.00053552027,106.792827454828,322.882286170651,106.781796485128,106.781796378057,106.781796574741,106.787417561788,106.787417848085,142.406941500457,142.406941818596,142.406941234189,142.390239570225,142.390238719549,7151.25482761793,0.0159693426115421,98.6269211303819,136.59729917901,106.884200045256,326.315263249117
2457398.70936065,7139.99522289506,0.0149829034462673,98.5969596663035,139.971362420868,106.792890305094,323.085292309636,106.781796486278,106.781796378581,106.781796576415,106.787450434731,106.787450722703,142.406941497039,142.406941817039,142.406941229214,142.390141894701,142.39014103905,7151.25482761793,0.0159693426115419,98.6269211303819,136.597299179011,106.884200045256,326.489142726631
2457398.7093934,7140.01939990244,0.0149814933017629,98.596944949921,139.942116616507,106.792953067251,323.288380815065,106.781796487428,106.781796379105,106.78179657809,106.787483307675,106.78748359732,142.406941493622,142.406941815482,142.406941224239,142.390044219177,142.390043358551,7151.25482761794,0.0159693426115424,98.6269211303819,136.59729917901,106.884200045256,326.663031387114
2457398.70942616,7140.04388801136,0.014980152993361,98.5969300522033,139.912800605855,106.793015740168,323.491549147281,106.781796488578,106.781796379629,106.781796579764,106.787516180618,106.787516471938,142.406941490204,142.406941813925,142.406941219264,142.389946543652,142.389945678052,7151.25482761793,0.0159693426115418,98.6269211303819,136.597299179011,106.884200045256,326.836929189152
2457398.70945891,7140.06868638216,0.0149788826546551,98.5969149736733,139.883416895794,106.793078322716,323.694794758308,106.781796489729,106.781796380153,106.781796581438,106.787549053562,106.787549346556,142.406941486787,142.406941812367,142.40694121429,142.389848868128,142.389847997553,7151.25482761793,0.0159693426115419,98.6269211303819,136.597299179011,106.884200045256,327.010836091244
2457398.70949167,7140.09379416272,0.0149776824129904,98.596899714861,139.853968001081,106.793140813768,323.89811509219,106.781796490879,106.781796380678,106.781796583112,106.787581926505,106.787582221174,142.406941483369,142.40694181081,142.406941209315,142.389751192604,142.389750317055,7151.25482761793,0.0159693426115418,98.6269211303819,136.597299179011,106.884200045256,327.184752051787
2457398.70952442,7140.11921048844,0.0149765523894447,98.5968842763029,139.824456444001,106.793203212203,324.101507585341,106.781796492029,106.781796381202,106.781796584787,106.787614799449,106.787615095792,142.406941479951,142.406941809253,142.40694120434,142.38965351708,142.389652636556,7151.25482761793,0.0159693426115418,98.6269211303819,136.597299179012,106.884200045256,327.358677029085
2457398.70955718,7140.14493448228,0.0149754926988036,98.5968686585431,139.794884754041,106.7932655169,324.304969666871,106.781796493179,106.781796381726,106.781796586461,106.787647672393,106.787647970409,142.406941476534,142.406941807696,142.406941199366,142.389555841556,142.389554956057,7151.25482761793,0.0159693426115416,98.6269211303819,136.597299179012,106.884200045256,327.532610981346
2457398.70958993,7140.17096525483,0.0149745034495479,98.5968528621321,139.765255467519,106.793327726745,324.508498758956,106.781796494329,106.78179638225,106.781796588135,106.787680545336,106.787680845027,142.406941473116,142.406941806139,142.406941194391,142.389458166031,142.389457275558,7151.25482761793,0.0159693426115416,98.6269211303819,136.597299179012,106.884200045256,327.706553866684
2457398.70962269,7140.19730190431,0.0149735847438298,98.5968368876275,139.735571127259,106.793389840623,324.712092277166,106.781796495479,106.781796382774,106.781796589809,106.78771341828,106.787713719645,142.406941469699,142.406941804582,142.406941189416,142.389360490507,142.389359595059,7151.25482761793,0.0159693426115416,98.6269211303819,136.597299179012,106.884200045256,327.880505643118
2457398.70965544,7140.22394351656,0.0149727366774535,98.5968207355941,139.70583428224,106.793451857426,324.915747630812,106.78179649663,106.781796383298,106.781796591484,106.787746291223,106.787746594263,142.406941466281,142.406941803025,142.406941184441,142.389262814983,142.38926191456,7151.25482761793,0.0159693426115417,98.6269211303819,136.597299179011,106.884200045256,328.054466268573
2457398.70968819,7140.25088916514,0.014971959339865,98.596804406603,139.676047487231,106.793513776047,325.119462223316,106.78179649778,106.781796383822,106.781796593158,106.787779164167,106.787779468881,142.406941462864,142.406941801468,142.406941179467,142.389165139459,142.389164234061,7151.25482761793,0.0159693426115417,98.6269211303819,136.597299179012,106.884200045256,328.22843570088
2457398.70972095,7140.2781379113,0.0149712528141296,98.5967879012328,139.646213302459,106.793575595384,325.323233452541,106.78179649893,106.781796384346,106.781796594832,106.78781203711,106.787812343498,142.406941459446,142.40694179991,142.406941174492,142.389067463935,142.389066553562,7151.25482761793,0.0159693426115421,98.6269211303819,136.59729917901,106.884200045256,328.402413897781
2457398.7097537,7140.30568880406,0.0149706171769206,98.5967712200684,139.616334293238,106.793637314337,325.52705871116,106.78179650008,106.78179638487,106.781796596506,106.787844910054,106.787845218116,142.406941456028,142.406941798353,142.406941169517,142.38896978841,142.388968873063,7151.25482761793,0.0159693426115417,98.6269211303819,136.597299179011,106.884200045256,328.576400816918
2457398.70978646,7140.3335408802,0.014970052498504,98.5967543637018,139.586413029625,106.79369893181,325.730935387008,106.78179650123,106.781796385394,106.781796598181,106.787877782997,106.787878092734,142.406941452611,142.406941796796,142.406941164543,142.388872112886,142.388871192564,7151.25482761793,0.0159693426115418,98.6269211303819,136.597299179011,106.884200045256,328.750396415848
2457398.70981921,7140.36169316429,0.0149695588427232,98.5967373327318,139.556452086062,106.793760446711,325.934860863431,106.781796502381,106.781796385918,106.781796599855,106.787910655941,106.787910967352,142.406941449193,142.406941795239,142.406941159568,142.388774437362,142.388773512065,7151.25482761793,0.0159693426115418,98.6269211303819,136.597299179011,106.884200045256,328.924400652033
2457398.70985197,7140.39014466878,0.0149691362669906,98.596720127764,139.526454041013,106.793821857952,326.138832519656,106.781796503531,106.781796386442,106.781796601529,106.787943528884,106.787943841969,142.406941445776,142.406941793682,142.406941154593,142.388676761838,142.388675831566,7151.25482761793,0.0159693426115412,98.6269211303819,136.597299179012,106.884200045256,329.098413482841
2457398.70988472,7140.41889438374,0.0149687848223839,98.5967027494167,139.496421487229,106.793883164426,326.342847659045,106.781796504681,106.781796386966,106.781796603203,106.787976401828,106.787976716587,142.406941442358,142.406941792125,142.406941149618,142.388579086314,142.388578151068,7151.25482761793,0.0159693426115417,98.6269211303819,136.597299179011,106.884200045256,329.272434865555
2457398.70991748,7140.44794132802,0.0149685045530788,98.5966851982906,139.466356978299,106.793944365117,326.54690386994,106.781796505831,106.78179638749,106.781796604878,106.788009274771,106.788009591205,142.40694143894,142.406941790568,142.406941144644,142.388481410789,142.388480470569,7151.25482761793,0.0159693426115415,98.6269211303819,136.597299179011,106.884200045256,329.446464757363
2457398.70995023,7140.47728444712,0.0149682954974579,98.5966674750298,139.436263134458,106.794005458881,326.750998305063,106.781796506981,106.781796388014,106.781796606552,106.788042147715,106.788042465823,142.406941435523,142.406941789011,142.406941139669,142.388383735265,142.38838279007,7151.25482761793,0.0159693426115415,98.6269211303819,136.597299179011,106.884200045256,329.620503115363
2457398.70998299,7140.50692271536,0.0149681576869803,98.5966495802608,139.406142536064,106.794066444667,326.955128402834,106.781796508132,106.781796388538,106.781796608226,106.788075020658,106.788075340441,142.406941432105,142.406941787453,142.406941134694,142.388286059741,142.388285109571,7151.25482761793,0.0159693426115414,98.6269211303819,136.597299179012,106.884200045256,329.794549896565
2457398.71001574,7140.53685508489,0.0149680911467372,98.5966315146226,139.375997776306,106.794127321405,327.159291527264,106.781796509282,106.781796389062,106.7817966099,106.788107893602,106.788108215058,142.406941428688,142.406941785896,142.40694112972,142.388188384217,142.388187429072,7151.25482761793,0.0159693426115416,98.6269211303819,136.597299179011,106.884200045256,329.96860505789
2457398.7100485,7140.56708049582,0.0149680958953282,98.596613278761,139.345831450243,106.794188088029,327.363485040398,106.781796510432,106.781796389586,106.781796611575,106.788140766545,106.788141089676,142.40694142527,142.406941784339,142.406941124745,142.388090708692,142.388089748573,7151.25482761793,0.0159693426115413,98.6269211303819,136.597299179012,106.884200045256,330.142668556169
2457398.71008125,7140.59759787645,0.014968171944863,98.5965948733285,139.315646154415,106.794248743476,327.567706302703,106.781796511582,106.781796390111,106.781796613249,106.788173639489,106.788173964294,142.406941421852,142.406941782782,142.40694111977,142.387993033168,142.387992068074,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179012,106.884200045256,330.316740348143
2457398.710114,7140.62840614311,0.014968319300947,98.596576298984,139.285444486505,106.794309286688,327.771952673409,106.781796512732,106.781796390635,106.781796614923,106.788206512433,106.788206838912,142.406941418435,142.406941781225,142.406941114795,142.387895357644,142.387894387575,7151.25482761793,0.0159693426115414,98.6269211303819,136.597299179012,106.884200045256,330.49082039047
2457398.71014676,7140.6595042003,0.0149685379626825,98.5965575563933,139.255229044958,106.79436971661,327.976221510884,106.781796513883,106.781796391159,106.781796616597,106.788239385376,106.788239713529,142.406941415017,142.406941779668,142.406941109821,142.38779768212,142.387796707076,7151.25482761793,0.0159693426115416,98.6269211303819,136.597299179012,106.884200045256,330.664908639715
2457398.71017951,7140.69089094073,0.0149688279226658,98.5965386462283,139.225002428619,106.794430032193,328.180510173004,106.781796515033,106.781796391683,106.781796618272,106.78827225832,106.788272588147,142.4069414116,142.406941778111,142.406941104846,142.387700006596,142.387699026577,7151.25482761793,0.0159693426115413,98.6269211303819,136.597299179013,106.884200045256,330.839005052358
2457398.71021227,7140.72256524532,0.0149691891669812,98.5965195691679,139.194767236378,106.794490232391,328.384816017506,106.781796516183,106.781796392207,106.781796619946,106.788305131263,106.788305462765,142.406941408182,142.406941776554,142.406941099871,142.387602331071,142.387601346078,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179013,106.884200045256,331.013109584793
2457398.71024502,7140.75452598327,0.0149696216752051,98.5965003258973,139.164526066782,106.79455031616,328.589136402374,106.781796517333,106.781796392731,106.78179662162,106.788338004207,106.788338337383,142.406941404765,142.406941774996,142.406941094897,142.387504655547,142.387503665579,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179013,106.884200045256,331.187222193327
2457398.71027778,7140.78677201207,0.0149701254203993,98.5964809171082,139.134281517696,106.794610282464,328.793468686179,106.781796518483,106.781796393255,106.781796623294,106.78837087715,106.788371212001,142.406941401347,142.406941773439,142.406941089922,142.387406980023,142.387405985081,7151.25482761793,0.0159693426115409,98.6269211303819,136.597299179013,106.884200045256,331.361342834183
2457398.71031053,7140.81930217756,0.0149707003691164,98.5964613434987,139.104036185922,106.794670130268,328.997810228462,106.781796519634,106.781796393779,106.781796624969,106.788403750094,106.788404086618,142.406941397929,142.406941771882,142.406941084947,142.387309304499,142.387308304582,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179013,106.884200045256,331.535471463494
2457398.71034329,7140.85211531395,0.0149713464813979,98.5964416057735,139.07379266684,106.794729858543,329.202158390095,106.781796520784,106.781796394303,106.781796626643,106.788436623037,106.788436961236,142.406941394512,142.406941770325,142.406941079972,142.387211628975,142.387210624083,7151.25482761792,0.0159693426115407,98.6269211303819,136.597299179014,106.884200045256,331.709608037313
2457398.71037604,7140.88521024392,0.0149720637107788,98.5964217046436,139.043553554041,106.794789466263,329.406510533643,106.781796521934,106.781796394827,106.781796628317,106.788469495981,106.788469835854,142.406941391094,142.406941768768,142.406941074998,142.38711395345,142.387112943584,7151.25482761792,0.0159693426115407,98.6269211303819,136.597299179014,106.884200045256,331.883752511606
2457398.7104088,7140.91858577857,0.0149728520042906,98.5964016408264,139.01332143896,106.794848952409,329.610864023737,106.781796523084,106.781796395351,106.781796629991,106.788502368924,106.788502710472,142.406941387677,142.406941767211,142.406941070023,142.387016277926,142.387015263085,7151.25482761792,0.0159693426115405,98.6269211303819,136.597299179013,106.884200045256,332.057904842256
2457398.71044155,7140.95224071753,0.0149737113024624,98.5963814150457,138.983098910525,106.794908315963,329.81521622742,106.781796524234,106.781796395875,106.781796631666,106.788535241868,106.78853558509,142.406941384259,142.406941765654,142.406941065048,142.386918602402,142.386917582586,7151.25482761792,0.0159693426115405,98.6269211303819,136.597299179014,106.884200045256,332.23206498506
2457398.71047431,7140.98617384899,0.0149746415393311,98.5963610280316,138.952888554777,106.794967555912,330.019564514536,106.781796525385,106.781796396399,106.78179663334,106.788568114811,106.788568459707,142.406941380841,142.406941764097,142.406941060074,142.386820926878,142.386819902087,7151.25482761792,0.0159693426115405,98.6269211303819,136.597299179013,106.884200045256,332.406232895736
2457398.71050706,7141.02038394972,0.0149756426424446,98.5963404805205,138.922692954517,106.795026671251,330.223906258071,106.781796526535,106.781796396923,106.781796635014,106.788600987755,106.788601334325,142.406941377424,142.406941762539,142.406941055099,142.386723251354,142.386722221588,7151.25482761793,0.0159693426115407,98.6269211303819,136.597299179014,106.884200045256,332.580408529916
2457398.71053982,7141.05486978513,0.0149767145328658,98.5963197732551,138.89251468895,106.795085660975,330.42823883452,106.781796527685,106.781796397447,106.781796636688,106.788633860698,106.788634208943,142.406941374006,142.406941760982,142.406941050124,142.386625575829,142.386624541089,7151.25482761792,0.0159693426115408,98.6269211303819,136.597299179013,106.884200045256,332.75459184315
2457398.71057257,7141.08963010933,0.0149778571251882,98.5962989069844,138.86235633331,106.795144524085,330.632559624259,106.781796528835,106.781796397971,106.781796638363,106.788666733642,106.788667083561,142.406941370589,142.406941759425,142.406941045149,142.386527900305,142.38652686059,7151.25482761792,0.0159693426115406,98.6269211303819,136.597299179014,106.884200045256,332.928782790906
2457398.71060532,7141.12466366512,0.0149790703275365,98.5962778824635,138.832220458511,106.795203259588,330.836866011894,106.781796529985,106.781796398495,106.781796640037,106.788699606586,106.788699958178,142.406941367171,142.406941757868,142.406941040175,142.386430224781,142.386429180091,7151.25482761792,0.0159693426115405,98.6269211303819,136.597299179014,106.884200045256,333.102981328574
2457398.71063808,7141.15996918411,0.0149803540415809,98.5962567004538,138.802109630791,106.795261866495,331.041155386615,106.781796531136,106.781796399019,106.781796641711,106.788732479529,106.788732832796,142.406941363753,142.406941756311,142.4069410352,142.386332549257,142.386331499592,7151.25482761792,0.0159693426115409,98.6269211303819,136.597299179013,106.884200045256,333.277187411459
2457398.71067083,7141.1955453867,0.0149817081625469,98.5962353617229,138.772026411345,106.795320343819,331.245425142568,106.781796532286,106.781796399543,106.781796643385,106.788765352473,106.788765707414,142.406941360336,142.406941754754,142.406941030225,142.386234873733,142.386233819093,7151.25482761792,0.0159693426115407,98.6269211303819,136.597299179013,106.884200045256,333.451400994787
2457398.71070359,7141.2313909822,0.0149831325792294,98.5962138670446,138.741973355968,106.795378690583,331.449672679211,106.781796533436,106.781796400068,106.78179664506,106.788798225416,106.788798582032,142.406941356918,142.406941753197,142.406941025251,142.386137198208,142.386136138595,7151.25482761793,0.0159693426115409,98.6269211303819,136.597299179013,106.884200045256,333.625622033704
2457398.71073634,7141.26750466875,0.0149846271739963,98.5961922171986,138.711953014719,106.795436905809,331.653895401648,106.781796534586,106.781796400592,106.781796646734,106.78883109836,106.78883145665,142.406941353501,142.40694175164,142.406941020276,142.386039522684,142.386038458096,7151.25482761793,0.0159693426115408,98.6269211303819,136.597299179013,106.884200045256,333.799850483276
2457398.7107691,7141.30388513354,0.014986191822815,98.5961704129708,138.681967931545,106.795494988528,331.858090721009,106.781796535736,106.781796401116,106.781796648408,106.788863971303,106.788864331267,142.406941350083,142.406941750082,142.406941015301,142.38594184716,142.385940777597,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179013,106.884200045256,333.974086298491
2457398.71080185,7141.3405310527,0.0149878263952549,98.5961484551532,138.652020643944,106.795552937774,332.062256054782,106.781796536887,106.78179640164,106.781796650082,106.788896844247,106.788897205885,142.406941346666,142.406941748525,142.406941010326,142.385844171636,142.385843097098,7151.25482761793,0.0159693426115409,98.6269211303819,136.597299179013,106.884200045256,334.148329434257
2457398.71083461,7141.37744109144,0.0149895307545096,98.5961263445438,138.622113682609,106.795610752585,332.266388827178,106.781796538037,106.781796402164,106.781796651757,106.78892971719,106.788930080503,142.406941343248,142.406941746968,142.406941005352,142.385746496112,142.385745416599,7151.25482761793,0.0159693426115408,98.6269211303819,136.597299179014,106.884200045256,334.322579845405
2457398.71086736,7141.41461390407,0.0149913047574101,98.5961040819467,138.592249571082,106.795668432007,332.47048646947,106.781796539187,106.781796402688,106.781796653431,106.788962590134,106.788962955121,142.40694133983,142.406941745411,142.406941000377,142.385648820587,142.3856477361,7151.25482761792,0.0159693426115408,98.6269211303819,136.597299179014,106.884200045256,334.496837486688
2457398.71090012,7141.45204813406,0.0149931482544431,98.5960816681717,138.562430825408,106.795725975087,332.674546420342,106.781796540337,106.781796403212,106.781796655105,106.788995463077,106.788995829739,142.406941336413,142.406941743854,142.406940995402,142.385551145063,142.385550055601,7151.25482761792,0.0159693426115408,98.6269211303819,136.597299179014,106.884200045256,334.67110231278
2457398.71093287,7141.48974241407,0.0149950610897675,98.5960591040348,138.532659953789,106.795783380881,332.878566126234,106.781796541487,106.781796403736,106.781796656779,106.789028336021,106.789028704356,142.406941332995,142.406941742297,142.406940990428,142.385453469539,142.385452375102,7151.25482761793,0.015969342611541,98.6269211303819,136.597299179013,106.884200045256,334.845374278282
2457398.71096563,7141.52769536603,0.0149970431012354,98.5960363903578,138.502939456241,106.795840648446,333.08254304169,106.781796542638,106.78179640426,106.781796658454,106.789061208964,106.789061578974,142.406941329578,142.40694174074,142.406940985453,142.385355794015,142.385354694603,7151.25482761793,0.0159693426115408,98.6269211303819,136.597299179014,106.884200045256,335.019653337714
2457398.71099838,7141.56590560114,0.0149990941204064,98.5960135279685,138.473271824263,106.795897776847,333.286474629684,106.781796543788,106.781796404784,106.781796660128,106.789094081908,106.789094453592,142.40694132616,142.406941739183,142.406940980478,142.38525811849,142.385257014104,7151.25482761793,0.0159693426115409,98.6269211303819,136.597299179014,106.884200045256,335.193939445523
